"CODES","DESCRIPTION","YEAR","UNIT_1_CODES","UNIT_1_DESCRIPTION","UNIT_2_CODES","UNIT_2_DESCRIPTION",
03053200,"Dried/salted fish fillets of the families Bregmacerotidae, Euclichthyidae, Gadidae,Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",2021,09,"Kilogram",?,"?",
03053900,"Dried/salted fillets of other fish",2021,09,"Kilogram",?,"?",
03054110,"Smoked Atlantic salmon(excl.offal)",2021,09,"Kilogram",?,"?",
03054120,"Smoked Pacific/Danude salmon(excl.offal)",2021,09,"Kilogram",?,"?",
03054200,"Smoked herrings(excl.offal)",2021,09,"Kilogram",?,"?",
03054300,"Smoked trout(excl.offal)",2021,09,"Kilogram",?,"?",
03054400,"Smoked tilapias, catfish, carp, eels, Nile perch and snakeheads",2021,09,"Kilogram",?,"?",
03054900,"Other smoked fish(excl.edible offal)",2021,09,"Kilogram",?,"?",
03055100,"Dried cod(excl.offal)",2021,09,"Kilogram",?,"?",
03055200,"Dried tilapias, catfish, carp, eels, Nile perch and snakeheads",2021,09,"Kilogram",?,"?",
03055300,"Dried fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae etc, other than cod",2021,09,"Kilogram",?,"?",
03055410,"Dried silver pomfrets (Pampus spp.)",2021,09,"Kilogram",?,"?",
03055490,"Dried herrings, anchovies, sardines,mackerel,seerfishes,Pacific saury, swordfish, bonitos etc.",2021,09,"Kilogram",?,"?",
03055910,"Dried pipefish and hippocampi",2021,09,"Kilogram",?,"?",
03055990,"Other dried fish(excl.offal)",2021,09,"Kilogram",?,"?",
03056100,"Salted herrings(excl.offal)",2021,09,"Kilogram",?,"?",
03056200,"Salted cod(excl.offal)",2021,09,"Kilogram",?,"?",
03056300,"Salted anchovies",2021,09,"Kilogram",?,"?",
03056400,"Salted tilapias, catfish, carp, eels, Nile perch and snakeheads",2021,09,"Kilogram",?,"?",
03056910,"Salted scabber fish(excl.offal)",2021,09,"Kilogram",?,"?",
03056920,"Salted yellow croaker(excl.offal)",2021,09,"Kilogram",?,"?",
03056930,"Salted butterfish(other than silver pomfrets,excl.offal)",2021,09,"Kilogram",?,"?",
03056990,"Salted fish,nes(excl.offal)",2021,09,"Kilogram",?,"?",
03057100,"Shark fins",2021,09,"Kilogram",?,"?",
03057200,"Fish heads, tails and maws",2021,09,"Kilogram",?,"?",
03057900,"Other fish fins and edible offal",2021,09,"Kilogram",?,"?",
03061100,"Frozen rock lobsters and crawfish",2021,09,"Kilogram",?,"?",
03061200,"Frozen lobsters",2021,09,"Kilogram",?,"?",
03061410,"Frozen swimming crabs",2021,09,"Kilogram",?,"?",
03061490,"Other frozen crabs",2021,09,"Kilogram",?,"?",
03061500,"Frozen Norway lobsters",2021,09,"Kilogram",?,"?",
03061611,"Frzen cold-water shelled shrimps",2021,09,"Kilogram",?,"?",
03061612,"Other frozen cold-water northern pandalus",2021,09,"Kilogram",?,"?",
03061619,"Other forzen cold-water shrimps",2021,09,"Kilogram",?,"?",
03061621,"Frozen cold-water shelled prawns",2021,09,"Kilogram",?,"?",
03061629,"Other frozen cold-water prawns",2021,09,"Kilogram",?,"?",
03061711,"Other frozen shelled shrimps",2021,09,"Kilogram",?,"?",
03061719,"Other frozen shrimps",2021,09,"Kilogram",?,"?",
03061721,"Other frozen shelled prawns",2021,09,"Kilogram",?,"?",
03061729,"Other frozen prawns",2021,09,"Kilogram",?,"?",
03061911,"Frozen freshwater shelled crawfish",2021,09,"Kilogram",?,"?",
03061919,"Other frozen freshwater crawfish",2021,09,"Kilogram",?,"?",
03061990,"Frozen crustaceans,nes,incl. flours,meals,pellets for human",2021,09,"Kilogram",?,"?",
03063110,"Live rock lobster and other sea crawfish for cultivation",2021,09,"Kilogram",?,"?",
03063190,"Live/fresh/chilled rock lobster and other sea crawfish, not for cultivation",2021,09,"Kilogram",?,"?",
03063210,"Live lobsters for cultivation",2021,09,"Kilogram",?,"?",
03063290,"Live/fresh/chilled lobsters, not for cultivation",2021,09,"Kilogram",?,"?",
03063310,"Live crabs for cultivation",2021,09,"Kilogram",?,"?",
03063391,"Live/fresh/chilled freshwater crabs, not for cultivation",2021,09,"Kilogram",?,"?",
03063392,"Live/fresh/chilled swimming crabs, not for cultivation",2021,09,"Kilogram",?,"?",
03063399,"Other live/fresh/chilled crabs, not for cultivation",2021,09,"Kilogram",?,"?",
03063410,"Live Norway lobster for cultivation",2021,09,"Kilogram",?,"?",
03063490,"Live/fresh/chilled Norway lobsters, not for cultivation",2021,09,"Kilogram",?,"?",
03063510,"Live cold-water shrimps and prawns for cultivation",2021,09,"Kilogram",?,"?",
03063520,"Fresh/chilled cold-water prawns",2021,09,"Kilogram",?,"?",
03063590,"Live cole-water prawns and live/fresh/cold cold-water shrimps, not for cultivation",2021,09,"Kilogram",?,"?",
03063610,"Other shrimps/prawns for cultivation",2021,09,"Kilogram",?,"?",
03063620,"Other fresh/chilled prawns",2021,09,"Kilogram",?,"?",
03063690,"Other live prawns and live/fresh/cold shrimps, not for cultivation",2021,09,"Kilogram",?,"?",
03063910,"Other crustaceans for cultivation",2021,09,"Kilogram",?,"?",
03063990,"Live/fresh/chilled crustaceans nes, incl.edible flours/meals/pellets",2021,09,"Kilogram",?,"?",
03069100,"Rock lobster and other sea crawfish£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069200,"Lobsters£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069310,"Freshwater crab£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069320,"Swimmingcrab£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069390,"Other crab£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069400,"Norway lobsters£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069510,"Cold-water shrimps and prawns£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069590,"Other shrimps and prawns£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03069900,"Crustaceans nes, incl.edible flours/meals/pellets£¬prepared other than fresh/chilled",2021,09,"Kilogram",?,"?",
03071110,"Oysters for cultivation",2021,09,"Kilogram",?,"?",
03071190,"Live/fresh/chilled oysters, not for cultivation",2021,09,"Kilogram",?,"?",
03071200,"Frozen oysters",2021,09,"Kilogram",?,"?",
03071900,"Dried/salted/smoked oysters",2021,09,"Kilogram",?,"?",
03072110,"Scallops for cultivation",2021,09,"Kilogram",?,"?",
03072190,"Live/fresh/chilled scallops, not for cultivation",2021,09,"Kilogram",?,"?",
03072200,"Frozen scallops",2021,09,"Kilogram",?,"?",
03072900,"Dried/salted/smoked scallops",2021,09,"Kilogram",?,"?",
03073110,"Mussels for cultivation",2021,09,"Kilogram",?,"?",
03073190,"Live/fresh/chilled mussels, not for cultivation",2021,09,"Kilogram",?,"?",
03073200,"Frzen mussels",2021,09,"Kilogram",?,"?",
03073900,"Dried/salted/smoked mussels",2021,09,"Kilogram",?,"?",
03074210,"Cuttle fish and squid for cultivation",2021,09,"Kilogram",?,"?",
03074291,"Live/fresh/chilled cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",2021,09,"Kilogram",?,"?",
03074299,"Other live/fresh/chilled cuttle fish and squid",2021,09,"Kilogram",?,"?",
03074310,"Frozen cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",2021,09,"Kilogram",?,"?",
03074390,"Other frozen cuttle fish and squid",2021,09,"Kilogram",?,"?",
03074910,"Dried/salted/smoked cuttle fish(Sepia of ficinalis,Rossia macrosoma,Sepiola spp.)and squid(Ommastrephes spp.,Loligo spp., Nototodarus spp.,Sepioteuthis spp.)",2021,09,"Kilogram",?,"?",
03074990,"Other dried/salted/smoked cuttle fish and squid",2021,09,"Kilogram",?,"?",
03075100,"Live/fresh/chilled octopus",2021,09,"Kilogram",?,"?",
03075200,"Frozen octopus",2021,09,"Kilogram",?,"?",
03075900,"Dried/salted/smoked octopus",2021,09,"Kilogram",?,"?",
03076010,"Snails (not sea snails), for cultivation",2021,09,"Kilogram",?,"?",
03076090,"Snails (not sea snails), not for cultivation",2021,09,"Kilogram",?,"?",
03077110,"Clams, cockles and ark shells, for cultivation",2021,09,"Kilogram",?,"?",
03077191,"Live/fresh/chilled clams, not for cultivation",2021,09,"Kilogram",?,"?",
03077199,"Live/fresh/chilled cockles and ark shells, not for cultivation",2021,09,"Kilogram",?,"?",
03077200,"Frozen clams, cockles and ark shells",2021,09,"Kilogram",?,"?",
03077900,"Dried/salted/smoked clams, cockles and ark shells",2021,09,"Kilogram",?,"?",
03078110,"Abalone, for cultivation",2021,09,"Kilogram",?,"?",
03078190,"Live/fresh/chilled abalone, not for cultivation",2021,09,"Kilogram",?,"?",
03078210,"Stromboid conchs for cultivation",2021,09,"Kilogram",?,"?",
03078290,"Live/fresh/chilled stromboid conchs, not for cultivation",2021,09,"Kilogram",?,"?",
03078300,"Frozen abalone",2021,09,"Kilogram",?,"?",
03078400,"Frozen stromboid conchs",2021,09,"Kilogram",?,"?",
03078700,"Dried/salted/smoked abalone",2021,09,"Kilogram",?,"?",
03078800,"Dried/salted/smoked stromboid conchs",2021,09,"Kilogram",?,"?",
03079110,"Other molluscs for custivation, shelled or not",2021,09,"Kilogram",?,"?",
03079190,"Molluscs nes, live/fresh/chilled, not for cultivation",2021,09,"Kilogram",?,"?",
03079200,"Frozen mollus nes",2021,09,"Kilogram",?,"?",
03079900,"Molluscs nes, dried/salted/smoked, incl. edible flours/meals/pellets",2021,09,"Kilogram",?,"?",
03081110,"Live sea cucumbers for cultivation",2021,09,"Kilogram",?,"?",
03081190,"Live/fresh/chilled sea cucumbers, not for cultivation",2021,09,"Kilogram",?,"?",
03081200,"Frozen sea cucumbers",2021,09,"Kilogram",?,"?",
03081900,"Dried/salted/smoked sea cucumbers",2021,09,"Kilogram",?,"?",
03082110,"Sea urchins for cultivation",2021,09,"Kilogram",?,"?",
03082190,"Live/fresh/chilled sea urchins, not for cultivation",2021,09,"Kilogram",?,"?",
03082200,"Frozen sea urchins",2021,09,"Kilogram",?,"?",
03082900,"Dried/salted/smoked sea urchins",2021,09,"Kilogram",?,"?",
03083011,"Jellyfish for cultivation",2021,09,"Kilogram",?,"?",
03083019,"Live/fresh/chilled jellyfish, not for cultivation",2021,09,"Kilogram",?,"?",
03083090,"Frozen/dried/salted/smoked jellyfish",2021,09,"Kilogram",?,"?",
03089011,"Other aquatic invertebrates(excl.crustaceans/molluscs) for cultivation",2021,09,"Kilogram",?,"?",
03089012,"Live/fresh/chilled sea clamworm, not for cultivation",2021,09,"Kilogram",?,"?",
03089019,"Live/fresh/chilled aquatic invertebrates(excl.crustaceans/molluscs)nes, not for cultivation",2021,09,"Kilogram",?,"?",
03089090,"Other frozen/dried/salted/smoked aquatic invertebrates(excl.crustaceans/molluscs)",2021,09,"Kilogram",?,"?",
04011000,"Milk&cream,fat¡Ü1%, not concentrated or sweetened",2021,09,"Kilogram",?,"?",
04012000,"Milk&cream,1%£¼fat¡Ü6%, not concentrated or sweetened",2021,09,"Kilogram",?,"?",
04014000,"Milk&cream,6%£¼fat¡Ü10%, not concentrated or sweetened",2021,09,"Kilogram",?,"?",
04015000,"Milk&cream,fat£¾10%, not concentrated or sweetened",2021,09,"Kilogram",?,"?",
04021000,"Milk&cream in solid forms,fat¡Ü1.5%, concentrated/sweetened",2021,09,"Kilogram",?,"?",
04022100,"Milk&cream in solid forms of£¾1.5% fat, concentrated, unsweetened",2021,09,"Kilogram",?,"?",
04022900,"Milk&cream in solid forms of£¾1.5% fat, concentrated, sweetened",2021,09,"Kilogram",?,"?",
04029100,"Milk&cream not in solid form, concentrated, unsweetened",2021,09,"Kilogram",?,"?",
04029900,"Milk&cream not in solid form, concentrated, sweetened",2021,09,"Kilogram",?,"?",
04031000,"Yogurt",2021,09,"Kilogram",?,"?",
04039000,"Buttermilk, curdled/fermented/acidified milk&cream",2021,09,"Kilogram",?,"?",
04041000,"Whey and modified whey",2021,09,"Kilogram",?,"?",
04049000,"Products consisting of natural milk constituents, nes",2021,09,"Kilogram",?,"?",
04051000,"Butter",2021,09,"Kilogram",?,"?",
04052000,"Dairy spreads",2021,09,"Kilogram",?,"?",
04059000,"Other fats&oils derived from milk",2021,09,"Kilogram",?,"?",
04061000,"Fresh cheese, incl. whey cheese, curd",2021,09,"Kilogram",?,"?",
04062000,"Grated or powdered cheese",2021,09,"Kilogram",?,"?",
04063000,"Processed cheese, not grated or powdered",2021,09,"Kilogram",?,"?",
04064000,"Blue-veined cheese, other-veined cheese prod. by penicillium roqueforti",2021,09,"Kilogram",?,"?",
04069000,"Cheese, nes",2021,09,"Kilogram",?,"?",
04071100,"Fertilised eggs for incubation of hens",2021,09,"Kilogram",01,"Number of item",
04071900,"Fertilised eggs for incubation of other fowls",2021,09,"Kilogram",01,"Number of item",
04072100,"Fresh eggs of hens",2021,09,"Kilogram",01,"Number of item",
04072900,"Fresh eggs of other fowls",2021,09,"Kilogram",01,"Number of item",
04079010,"Salted eggs",2021,09,"Kilogram",01,"Number of item",
04079020,"Lime-preserved eggs",2021,09,"Kilogram",01,"Number of item",
04079090,"Prevered/cooked eggds in shell, nes",2021,09,"Kilogram",01,"Number of item",
04081100,"Dried egg yolks",2021,09,"Kilogram",?,"?",
04081900,"Egg yolks (excl. dried)",2021,09,"Kilogram",?,"?",
04089100,"Dried bird's eggs, not in shell",2021,09,"Kilogram",?,"?",
04089900,"Bird's eggs, not in shell (excl. dried)",2021,09,"Kilogram",?,"?",
04090000,"Natural honey",2021,09,"Kilogram",?,"?",
04100010,"Edible bird's nests (salanganes' nests)",2021,09,"Kilogram",?,"?",
04100041,"Pure royal jelly, fresh",2021,09,"Kilogram",?,"?",
04100042,"Pure royal jelly, in powder, fresh",2021,09,"Kilogram",?,"?",
04100043,"Bee pollen",2021,09,"Kilogram",?,"?",
04100049,"Other bee products",2021,09,"Kilogram",?,"?",
04100090,"Other edible products of animal origin, nes",2021,09,"Kilogram",?,"?",
05010000,"Huaman hair, unworked , whether or not washed/scoured, waste hair",2021,09,"Kilogram",?,"?",
05021010,"Pig's, hog's, or boar's bristles",2021,09,"Kilogram",?,"?",
05021020,"Pig's, hog's, or boar's hair",2021,09,"Kilogram",?,"?",
05021030,"Waste of bristles or hair of pigs, hogs or boars",2021,09,"Kilogram",?,"?",
05029011,"Goats hair for brush making",2021,09,"Kilogram",?,"?",
05029012,"Weasel tail hair for brush making",2021,09,"Kilogram",?,"?",
05029019,"Badger and other brush making hair, nes",2021,09,"Kilogram",?,"?",
05029020,"Waste of badger&other brush making hair",2021,09,"Kilogram",?,"?",
05040011,"Hog casings, salted, excl. hog fat-ends",2021,09,"Kilogram",?,"?",
05040012,"Sheep casings, salted",2021,09,"Kilogram",?,"?",
05040013,"Goat casings, salted",2021,09,"Kilogram",?,"?",
05040014,"Hog fat-ends, salted",2021,09,"Kilogram",?,"?",
05040019,"Casings of animal guts, nes",2021,09,"Kilogram",?,"?",
05040021,"Cold, frozen gizzard",2021,09,"Kilogram",?,"?",
05040029,"Gizzard of other animals, nes",2021,09,"Kilogram",?,"?",
05040090,"Other guts, bladders&stomachs of animals, whole/pieces, nes",2021,09,"Kilogram",?,"?",
05051000,"Raw feathers for stuffing; down",2021,09,"Kilogram",?,"?",
05059010,"Powder and waste of feathers or parts of feathers",2021,09,"Kilogram",?,"?",
05059090,"Feathers nes; skins&parts of birds with feathers or down",2021,09,"Kilogram",?,"?",
05061000,"Ossein and bones treated with acid",2021,09,"Kilogram",?,"?",
05069011,"Bones powder&waste of bovine and sheep",2021,09,"Kilogram",?,"?",
05069019,"Other bones powder&waste",2021,09,"Kilogram",?,"?",
05069090,"Bones and horn-cores not cut to shape, nes",2021,09,"Kilogram",?,"?",
05071000,"Ivory, its powder&waste, unworked",2021,09,"Kilogram",?,"?",
05079010,"Antilope horns and powder or waste thereof",2021,09,"Kilogram",?,"?",
05079020,"Pilose antlers and powder thereof",2021,09,"Kilogram",?,"?",
05079090,"Tortois-shell,whalebon,antlers, hooves, nails, claws&beaks;pwd/wst",2021,09,"Kilogram",?,"?",
05080010,"Pwd&wst of shells of molluscs,crustaceans, echinoderms/cuttle-bone",2021,09,"Kilogram",?,"?",
05080090,"Coral; shells of molluscs, crustaceans, echinoderms/cuttle-bone,",2021,09,"Kilogram",?,"?",
05100010,"Bezoar",2021,09,"Kilogram",?,"?",
05100020,"Ambergris, castoreum and civet",2021,09,"Kilogram",?,"?",
05100030,"Musk",2021,09,"Kilogram",?,"?",
05100040,"Cantharides",2021,09,"Kilogram",?,"?",
05100090,"Bile; other animal products for pharmacy",2021,09,"Kilogram",?,"?",
05111000,"Bovine semen",2021,09,"Kilogram",?,"?",
05119111,"Fertilized fish eggs",2021,09,"Kilogram",?,"?",
05119119,"Other fish products",2021,09,"Kilogram",?,"?",
05119190,"Prdct of fish/crustaceans/aquatic invertebrates; dead animals of chptr 3",2021,09,"Kilogram",?,"?",
05119910,"Animal semen, not bovine semen",2021,09,"Kilogram",?,"?",
05119920,"Animal embryo",2021,09,"Kilogram",?,"?",
05119930,"Silkworm graine",2021,09,"Kilogram",?,"?",
05119940,"Horsehair and horsehair waste",2021,09,"Kilogram",?,"?",
05119990,"Animal products, nes; dead animals of Chapter 1",2021,09,"Kilogram",?,"?",
06011010,"Dormant stigma croci corms",2021,01,"Number of item",09,"Kilogram",
06011021,"Lily corms for seeding",2021,01,"Number of item",09,"Kilogram",
06011029,"Other lily corms",2021,01,"Number of item",09,"Kilogram",
06011091,"Seed dormant bulbs, tubers, corms, crowns, rhizomes",2021,01,"Number of item",09,"Kilogram",
06011099,"Dormant bulbs, tubers, corms, crowns, rhizomes, not seed",2021,01,"Number of item",09,"Kilogram",
06012000,"Bulbs, tubers, cormms, etc., growth/flower; chicory plants&roots",2021,01,"Number of item",09,"Kilogram",
06021000,"Unrooted cuttings and slips",2021,01,"Number of item",09,"Kilogram",
06022010,"Seedlings of edible fruit or nut trees, shrubs or bushes",2021,01,"Number of item",09,"Kilogram",
06022090,"Edible fruit or nut trees, shrubs&bushes, not seedlings",2021,01,"Number of item",09,"Kilogram",
06023010,"Seedlings of rhododendrons&azaleas",2021,01,"Number of item",09,"Kilogram",
06023090,"Rhododendrons&azaleas, not seedlings",2021,01,"Number of item",09,"Kilogram",
06024010,"Seedlings of roses",2021,01,"Number of item",09,"Kilogram",
06024090,"Roses, other than seedlings",2021,01,"Number of item",09,"Kilogram",
06029010,"Mushroom spawn",2021,09,"Kilogram",?,"?",
06029091,"Seedlings of trees, shrubs or bushes, nes",2021,01,"Number of item",09,"Kilogram",
06029092,"Orchid, not seedings",2021,01,"Number of item",09,"Kilogram",
06029093,"Chrysanthemum, not seedings",2021,01,"Number of item",09,"Kilogram",
06029094,"Lily, not seedings",2021,01,"Number of item",09,"Kilogram",
06029095,"Carnation, not seedings",2021,01,"Number of item",09,"Kilogram",
06029099,"Other live plants, nes, not seedings",2021,01,"Number of item",09,"Kilogram",
06031100,"Fresh cut flowers&buds of roses,for ornamental purpose",2021,09,"Kilogram",01,"Number of item",
06031200,"Fresh cut flower&buds of carnations,for ornamental purpose",2021,09,"Kilogram",01,"Number of item",
06031300,"Fresh cut flowers&buds of orchids,for ornamental purpose",2021,09,"Kilogram",01,"Number of item",
06031400,"Fresh cut flowers&buds of chrysanthemums,for ornamental purpose",2021,09,"Kilogram",01,"Number of item",
06031500,"Fresh cut flowers&buds of lily,for ornamental purpose",2021,09,"Kilogram",01,"Number of item",
06031900,"Other fresh cut flowers&buds,for ornamental purpose",2021,09,"Kilogram",01,"Number of item",
06039000,"Cut flowers&buds,other than fresh,for ornamental purpose",2021,09,"Kilogram",01,"Number of item",
06042010,"Fresh mosses and lichens",2021,09,"Kilogram",?,"?",
06042090,"Fresh foliage/branches/grasses without flowers/flowerbuds, for ornamental purpose",2021,09,"Kilogram",?,"?",
06049010,"Other mosses and lichens",2021,09,"Kilogram",?,"?",
06049090,"Other foliage/branches/grasses without flowers/flowerbuds, for ornamental purpose",2021,09,"Kilogram",?,"?",
07011000,"Seed potatoes",2021,09,"Kilogram",?,"?",
07019000,"Potatoes, fresh or chilled, not seedings",2021,09,"Kilogram",?,"?",
07020000,"Tomatoes, fresh or chilled",2021,09,"Kilogram",?,"?",
07031010,"Onions, fresh or chilled",2021,09,"Kilogram",?,"?",
07031020,"Shallots, fresh or chilled",2021,09,"Kilogram",?,"?",
07032010,"Bulbs of garlic, fresh or chilled",2021,09,"Kilogram",?,"?",
07032020,"Stems or seedlins of garlic, fresh or chilled",2021,09,"Kilogram",?,"?",
07032090,"Other parts of garlic, fresh or chilled",2021,09,"Kilogram",?,"?",
